book,unit,source_file,global_chapter,local_chapter,title,type,tags,summary,core,normalized_percent,action,conflict,climax,reward,breakthrough,cultivation,emotion,reveal,tension,pleasure
沧元图,修行路,29_第二十九集_修行路_大纲.md,764,18,功成（大结局）,转折高潮、情感展现,情感、高潮,"孟川六十九岁时方大龙八十八岁含笑逝去（四十一岁起一飞冲天建立天下第一大驱魔家族方家）。孟川九十六岁时方倩九十三岁去世（从小有父亲照顾后有兄长看顾幸福一生），此后老天师方岐行走天下不愿露面谁都难见。天川城外高山之巅，断臂白发老人孟川沉浸绘画——一百二十一岁（表面像八十岁满头白发苍老脸有老人斑），来到这方世界百年终于看清。孟川曾推断生灵越多诞生魔越多（没有生灵就没有魔？那位更强存在是否对生灵有依附？）但瞬间否定（灭绝众生为自己根本不是自己的路宁死不如此）。大限之前有过很多想法但或守本心或觉得希望不大尽皆否定，一门心思在驱魔秘法上。今日终于看到一线曙光——以画道智慧推演百年一次次实践验证，终于透过符法阵法表象推断出整个世界规则运转（如瞎子摸象比瞎子彻底摸清一头大象模样难千倍万倍）。孟川可布置一座大阵彻底调动整个世界力量（代天行罚）。二十九岁凭法器调动百里天地之力，六十岁八百里，九十六岁一千三百里，今日有野心借用整个世界所有力量。用十年炼制大阵诸多部分分别布置天南地北，一百三十一岁（大限一百三十五岁）终于布置好——三十五个分阵东西一万三千里南北九千八百里，本能运转形成结界压制魔气令诡魔诞生困难大魔源魔趋于零。孟川精神力引动大阵中枢（肉身衰老精神力仅三十岁两成但调动所有天地之力已是极限精神力再强也不多调动），天地震颤苍穹轰隆云层散了。孟川成功借用所有天地之力——看到四海尽头所有高山沙漠森林城市海洋深处大地深处，整个天地不再有秘密。发现魔气源自大地深处大量魔气脉络仿佛根须连接大地极深处一处黑暗之地。冥冥中无尽时空规则力量再度降临——孟川终于看到被规则遮掩的庞然大物（一切魔气源头最恐怖生命），原来法器阵法也算自己实力（单凭结印虚空画符无法威胁这头存在唯有借用整个世界力量的大阵方能斩杀）。孟川肉身消散意识被裹挟回归家乡宇宙，渡劫功成。孟川庆幸得混沌领主智者百道智慧令画道积累提升许多方才度过那一劫（只要中途不爱惜肉身令寿命短些、换道路耽搁驱魔秘法之路、画道积累弱些老死那天悟不出代天大阵，任何一种可能都将失败）。沧元界静室孟川意识回归，渡劫成功天高任鸟飞。孟川意识完美和沧元界合一将一段时空长河支流独立出来，沧元界大肆汲取外界力量迅速扩张蜕变（陆地延伸海洋扩大新陆地出现）成为高等生命世界。龙祖大喜（孟川成元神八劫境永恒弟子是方宇宙大幸事将来一大助力），五位顶尖八劫境（龙祖魔山主人凤凰始祖永恒楼主人等）都保持善意，黑魔始祖信守承诺收走黑魔殿梦魇殿传承秘宝及宝藏离开这方宇宙宣布""黑魔殿散了""（离虹之主雪羽殿主惊愕万分）。柳七月静室等待十二天后孟川归来拥抱妻子，孟川答应以后不再让妻子担惊受怕。孟川从时空长河分支中捞出牺牲英雄们令其成为沧元界神灵——姑祖母孟仙姑、李观尊者、洛棠尊者、薛峰薛师兄、真武王王师兄及一位位前赴后继的神魔们（对人族贡献达到一定程度的都从时空长河中捞出，年轻沧元界神灵位置还多），弥补所有遗憾让受尽苦难的英雄们从时空长河中走出来享受和平繁华。孟川很满足——遗憾都弥补可和最关心亲人好友尽情享受岁月，可派遣元神分身和其他八劫境闯荡其他时空探索未知。孟川分化元神分身借助永恒印记施展时空秘法前往青火山拜见永恒师尊（赶路约十年）。龙祖等众八劫境遥遥庆贺孟川渡劫功成，孟川笑应""来了""。（全书终）",孟川一百三十一岁以画道智慧推演百年看清世界规则布置代天大阵调动整个世界力量斩杀魔气源头庞然大物渡劫功成，回归沧元界成真正元神八劫境，沧元界蜕变高等生命世界，从时空长河捞出牺牲英雄令其成神灵弥补遗憾，黑魔始祖散黑魔殿离去，孟川前往青火山拜见师尊，全书圆满结束。,100.0,1,0,1,1,1,0,1,1,6.4,3.5
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,1,1,雪鹰领,环境铺陈、人物引入,人物、设定,"龙山历9616年冬，安阳行省青河郡仪水县雪鹰领内，八岁的东伯雪鹰随父亲东伯烈（天阶骑士、男爵领主）与狮人铜三出猎，展现自幼习枪的天赋。母亲墨阳瑜（天阶法师）与两岁的弟弟东伯青石在山顶等候。一家人其乐融融，东伯烈因当年生子才买下贵族爵位与领地，并以儿子之名命名为""雪鹰领""。章末夜幕中，一头四翼秃鹫载着灰袍人与银甲男子直奔雪鹰领而来。",东伯雪鹰一家在雪鹰领的幸福生活被远方来袭的神秘威胁打破，全篇背景与人物关系铺陈。,0.0,0,0,0,0,0,0,1,0,0.6,0.0
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,2,2,超凡,设定展开、悬念设置,伏笔、设定,东伯雪鹰夜读《十大超凡骑士》，引出骑士七级体系（人阶、地阶、天阶为普通骑士；流星、银月、称号为星辰骑士；超凡为生命层次跃迁）。墨阳瑜夫妇预感家族追查将至，彼此宽慰。四翼秃鹫抵达雪石城堡上空，银甲男子（流星骑士）从高空跃下强令墨阳瑜夫妇随行，城堡破星弩围戒备。灰袍人施展雷电法术轻易瘫痪数百守军，现身揭面——竟是墨阳瑜的兄长。,骑士境界体系与超凡设定展开，墨阳家族追兵降临，危机正式爆发。,0.07230657989877079,0,1,0,0,0,0,0,0,1.8,0.0
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,3,3,分离,转折高潮、情感展现,情感、高潮,"灰袍青年墨阳琛（银月法师）出示墨阳族谕令，判墨阳瑜""禁闭百年""、东伯烈""苦役百年""，由墨阳琛执行。雪鹰抱着弟弟哭求舅舅救助父母，墨阳琛表示族规森严无人能破。墨阳瑜将储物吊坠（内含城堡重要宝物与金币）滴血认主传给雪鹰，东伯烈交出超凡骑士留下的金箔枪法秘籍《玄冰枪法》。宗叔（六臂蛇魔宗凌）赶来，告知雪鹰""等你得到龙山楼的黑铁令，我就告诉你一切""。父母被带上四翼秃鹫离去，雪鹰立誓定要救回父母。",父母被强行带走，雪鹰立下救父母誓言，龙山楼黑铁令成为全篇核心目标。,0.14461315979754158,0,0,1,1,0,0,1,0,3.9,1.8
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,4,4,兄弟,人物心理、环境铺陈,情感、设定,"仪水城龙山楼楼主司安与白发老者游图得知东伯夫妇被抓消息，感叹墨阳家族霸道。雪石城堡内，两岁的青石因失去母亲哄睡而哭闹不止，雪鹰亲自哄弟弟入睡，宗凌、铜三担忧雪鹰从此心境大变。雪鹰向宗叔追问黑铁令获得之法，得知须""实力够强，龙山楼自会送来""。夜间雪鹰独自在书房翻开金箔秘籍。",父母被抓后兄弟相依为命，雪鹰承担起照顾弟弟与领地的责任，确立变强目标。,0.21691973969631237,0,0,0,1,0,0,1,0,1.5,0.5
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,5,5,枪法,设定展开、悟道,修炼、设定、爽点,"雪鹰翻阅金箔秘籍，银色光影乞丐老者演练《心意枪法》与《玄冰枪法》三重境界（飘雪入门、血雨有望超凡、玄冰代表超凡之路）。秘籍揭示斗气运转法门可增速出枪。雪鹰开始每日高强度修炼：负重奔跑、一千五百次刺枪、《火焰三段法》斗气法门配合、箭矢格挡练习等六环训练。回忆父亲东伯烈曾怒斥""孬种""督促训练，雪鹰红眼疯狂刺枪。",《玄冰枪法》三重境界与斗气运转法门设定展开，雪鹰以疯狂训练寄托对父亲的思念与救父母的决心。,0.28922631959508316,0,0,0,0,0,1,1,1,1.0,0.0
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,6,6,修炼,人物心理、情节推进,情感,"雪鹰日复一日高强度修炼，上午完成一千五百次刺枪后练斗气法门，下午双手刺枪两千次与箭矢格挡，一天修炼六个时辰后泡药浴恢复。两年后（约十岁），雪鹰枪法已达瓶颈，正思量是否开始练""收""劲时，女仆急报宗凌受重伤归来。",雪鹰两年苦修锤炼枪法根基，宗凌受伤引出弯刀盟威胁与领地危机。,0.3615328994938539,0,1,0,0,0,0,1,0,2.4,0.0
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,7,7,长风骑士,人物引入、设定展开,人物、设定,"宗凌带伤归来，讲述仪水县境内最强盗匪""弯刀盟""首领盖斌（流星骑士）入侵雪鹰领屠戮平民，宗凌带一营士兵追击遭盖斌偷袭，被劈三刀幸赖炼金内甲护身保命，三百士兵以破星弩逼退盖斌。铜三介绍仪水县仅四名流星骑士与一名流星大法师，盖斌因贪婪杀贵族夺宝被通缉后落草为寇，藏身毁灭山脉。宗凌提议雪鹰报考安阳行省第一学府""长风学院""（院长长风骑士池丘白为行省最强者），十岁为最后年龄界限。",弯刀盟首领盖斌背景与威胁展开，长风学院作为修行选项浮现。,0.43383947939262474,0,1,0,0,0,0,0,0,1.8,0.0
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,8,8,决定,人物心理、转折高潮,情感、高潮,"雪鹰决定不去长风学院，理由有二：舍不得年幼的弟弟青石；更关键的是，他整理一百二十五位历史超凡骑士传记数据发现，一百零九位非学院派出身，仅十六位学院派，推断""系统教导反成桎梏，独自摸索方能走出自己的超凡之路""。宗凌、铜三虽震惊却认同其推断。雪鹰提及弟弟青石过完年五岁，可测精神力看是否有法师天赋。",雪鹰以数据论证放弃学院、独自修行之路，展现超乎年龄的智慧与决断。,0.5061460592913956,0,0,1,0,0,0,1,1,3.4,1.3
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,9,9,五年后，脱胎换骨,转折高潮、设定揭示,揭示、设定、高潮,"雪鹰用母亲留下的晶球测试五岁青石精神力，晶球发出赤红色光芒，确认弟弟具备法师天赋。时间跳至五年后，雪鹰十五岁，枪法十三岁已达""人枪合一""，近年苦练欲达""全身力量圆满如一""以求成为枪法大师。然而雪鹰十岁后身体持续吸收天地力量却一直未产生斗气，身体比常人强大十倍仍在吸收。某日练枪时身体深处发痒炽热，皮肤通红生出筋膜，隐约看到一名巍峨巨人在荒凉大地仰头咆哮，随即跪地痛苦不堪。",雪鹰太古血脉觉醒，身体发生质变，生命层次跃迁的前兆显现。,0.5784526391901663,0,0,1,0,1,0,0,1,3.8,2.2
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,10,10,狼吞虎咽,转折高潮、爽点设置,爽点、高潮,雪鹰觉醒后极度饥饿，令厨房烤一整头三阶魔兽（过万斤肉）。小女仆见雪鹰赤裸背部泛红、周围十米积雪融化而震惊。雪鹰一跃而过二十米高的城堡主楼，感知自身实力飞跃。过万斤烤熟魔兽送至，雪鹰独自将整头魔兽肉连同骨头全部吞食殆尽，铜三赶来见状目瞪口呆。,雪鹰太古血脉觉醒后食量与力量的惊人展现，铜三震惊不已。,0.6507592190889371,0,0,1,1,0,0,0,0,3.3,3.5
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,11,11,强大,设定展开、爽点设置,爽点、设定,"雪鹰向铜三演示实力：将银盘捏成金属球、金属从指缝流出、搓成金属棍，远超天阶骑士之力。随后练《火焰三段法》一举突破产生斗气直达地阶骑士层次（实力远超地阶）。在练武场以长枪在炼金假人上刺出密密麻麻窟窿组成""厉害吧""三字，更三抽将炼金假人彻底破碎、长枪崩断。雪鹰表示书中记载可解释这一切，待晚饭后告知宗叔铜叔。",雪鹰展现觉醒后的恐怖实力，炼金假人与长枪均不堪一击，实力质变得以确认。,0.7230657989877078,0,0,0,1,1,0,0,0,1.9,3.1
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,12,12,太古时代,设定揭示、伏笔埋设,伏笔、揭示、设定,"晚饭后雪鹰翻出传记《砍柴骑士》，向宗凌、铜三朗读书中关于太古血脉的记载：位面世界最早孕育的太古生命拥有移山填海之力，繁衍出人类，故每人血脉中皆潜藏极稀薄的太古生命或神灵血脉。偶尔有觉醒者，如巨斧血脉、神箭手血脉、瞬移、操纵闪电、千变万化、近乎不死等。雪鹰觉醒的太古血脉能力为""力量爆发翻倍""，但体力消耗加速，搏命时间有限。常态战斗估测流星骑士实力，力量爆发后达银月骑士级（速度略逊）。恢复力大增，无需再泡药浴。雪鹰告知过两天要去仪水城。","太古血脉体系设定完整揭示，雪鹰""力量血脉""能力与局限明确，为后续战斗奠定基础。",0.7953723788864787,1,0,0,0,0,0,0,1,1.5,0.8
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,13,13,进城,环境铺陈、情节推进,设定,雪鹰决定去仪水城，目的一是买兵器（旧枪已断），二是为弟弟青石（过完年十岁）寻法师老师。仪水城唯一的星辰级法师为白源之大法师。雪鹰带弟弟、宗凌与百人骑兵队进城，入城时引来围观。先至旭明杂货铺（店主权旭明伯爵），雪鹰挑选三杆最好的长枪。,雪鹰进城双线展开——买兵器与为弟弟寻师，仪水城环境与势力铺陈。,0.8676789587852495,0,0,0,0,0,0,0,0,0.0,0.0
雪鹰领主,龙山楼黑铁令,01_第一篇_龙山楼黑铁令_大纲.md,14,14,飞雪神枪,装备获取、爽点设置,奖励、爽点,雪鹰试选三杆长枪：黑云枪（一阶，枪太软枪头舞动）被弃；紫血枪（一阶，专为杀戮）五千克币；飞雪枪（二阶炼金兵器，施展枪法时生雪花迷惑敌人）三万金币。雪鹰凭枪法大师境界感知到飞雪枪内部可完美传递反震力道的珍贵奥妙，却故意压价，最终以一万八千金币成交（先付八千，赊一万）。店主权旭明告知飞雪枪乃一老乞丐所赠。,"雪鹰获得本篇核心兵器""飞雪神枪""，枪法大师境界方能发觉其真正珍贵之处。",0.9399855386840202,0,0,0,1,0,0,0,0,0.9,2.7
